,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
9670,28.0,female,Bachelor,140940.0,5,MORTGAGE,21194.0,HOMEIMPROVEMENT,12.46,0.15,5.0,634,No,0
9671,28.0,female,Bachelor,51129.0,1,RENT,4922.0,EDUCATION,10.73,0.1,7.0,641,No,0
9672,25.0,female,Master,40653.0,3,RENT,8000.0,EDUCATION,11.4,0.2,3.0,702,Yes,0
9673,22.0,male,Associate,84877.0,0,MORTGAGE,6000.0,EDUCATION,6.89,0.07,4.0,606,Yes,0
9674,27.0,female,Bachelor,43155.0,7,MORTGAGE,9000.0,MEDICAL,11.4,0.21,5.0,637,No,0
9675,24.0,male,Bachelor,94476.0,1,RENT,5797.0,MEDICAL,11.01,0.06,3.0,676,Yes,0
9676,32.0,male,Associate,36644.0,9,MORTGAGE,10000.0,VENTURE,8.23,0.27,9.0,616,Yes,0
9677,26.0,female,Associate,30909.0,0,OWN,8500.0,EDUCATION,6.75,0.28,3.0,577,No,0
9678,22.0,female,Associate,51299.0,0,RENT,10000.0,EDUCATION,11.82,0.19,4.0,690,No,0
9679,23.0,female,Bachelor,49207.0,0,RENT,9000.0,EDUCATION,11.02,0.18,4.0,639,Yes,0
9680,23.0,male,Master,55066.0,3,RENT,9437.0,EDUCATION,13.17,0.17,3.0,705,No,0
9681,30.0,male,Bachelor,104905.0,5,RENT,2517.0,PERSONAL,9.49,0.02,8.0,597,Yes,0
9682,23.0,female,Associate,72960.0,0,RENT,11500.0,PERSONAL,11.14,0.16,4.0,639,Yes,0
9683,24.0,male,Bachelor,53787.0,3,RENT,10329.0,EDUCATION,13.27,0.19,4.0,582,Yes,0
9684,29.0,male,Bachelor,88355.0,4,MORTGAGE,29979.0,VENTURE,7.87,0.34,7.0,610,No,0
9685,23.0,male,High School,49190.0,1,RENT,10000.0,EDUCATION,6.93,0.2,3.0,617,Yes,0
9686,38.0,male,Bachelor,63672.0,16,OWN,9600.0,EDUCATION,8.85,0.15,12.0,700,Yes,0
9687,31.0,male,High School,52508.0,10,RENT,9000.0,PERSONAL,11.5,0.17,5.0,584,Yes,0
9688,23.0,male,Bachelor,144915.0,1,RENT,23953.0,VENTURE,10.59,0.17,4.0,687,Yes,0
9689,27.0,female,Bachelor,72920.0,4,MORTGAGE,10000.0,PERSONAL,8.0,0.14,7.0,705,Yes,0
9690,24.0,male,Master,127418.0,1,MORTGAGE,3709.0,HOMEIMPROVEMENT,9.19,0.03,4.0,700,No,0
9691,28.0,female,Master,29789.0,4,RENT,5000.0,DEBTCONSOLIDATION,12.02,0.17,5.0,579,Yes,0
9692,23.0,female,Bachelor,60763.0,0,RENT,7000.0,VENTURE,10.7,0.12,3.0,648,No,0
9693,25.0,male,High School,70610.0,0,RENT,6000.0,PERSONAL,12.24,0.08,4.0,648,Yes,0
9694,27.0,female,Bachelor,48033.0,2,MORTGAGE,3000.0,MEDICAL,9.55,0.06,6.0,605,Yes,0
9695,30.0,male,Bachelor,39201.0,3,RENT,6000.0,MEDICAL,11.96,0.15,9.0,627,Yes,0
9696,30.0,female,Associate,151020.0,6,RENT,3069.0,EDUCATION,12.74,0.02,7.0,632,Yes,0
9697,24.0,female,High School,67226.0,1,RENT,10775.0,EDUCATION,9.35,0.16,4.0,635,No,0
9698,23.0,female,Bachelor,30040.0,4,RENT,4000.0,VENTURE,11.18,0.13,4.0,614,No,0
9699,26.0,male,High School,102794.0,1,MORTGAGE,10000.0,EDUCATION,11.66,0.1,2.0,617,Yes,0
9700,31.0,male,Associate,66920.0,5,RENT,15868.0,PERSONAL,11.01,0.24,7.0,631,No,0
9701,23.0,female,Bachelor,81509.0,0,MORTGAGE,3215.0,PERSONAL,7.35,0.04,2.0,580,Yes,0
9702,24.0,male,Master,41980.0,1,RENT,9000.0,DEBTCONSOLIDATION,13.0,0.21,4.0,592,Yes,0
9703,30.0,female,Bachelor,96804.0,2,MORTGAGE,14449.0,HOMEIMPROVEMENT,12.0,0.15,9.0,611,Yes,0
9704,40.0,male,High School,147668.0,18,MORTGAGE,11799.0,MEDICAL,10.21,0.08,11.0,690,No,0
9705,24.0,female,Master,50036.0,3,RENT,9919.0,VENTURE,7.14,0.2,4.0,586,Yes,0
9706,34.0,female,Master,43633.0,13,MORTGAGE,18148.0,PERSONAL,9.53,0.42,11.0,666,No,0
9707,26.0,male,Bachelor,113669.0,0,MORTGAGE,15072.0,DEBTCONSOLIDATION,6.58,0.13,3.0,691,No,0
9708,39.0,male,Bachelor,108608.0,18,RENT,1500.0,EDUCATION,13.51,0.01,14.0,612,Yes,0
9709,26.0,female,Bachelor,50332.0,1,RENT,3000.0,VENTURE,11.11,0.06,3.0,646,Yes,0
9710,23.0,male,Bachelor,85449.0,1,RENT,10000.0,DEBTCONSOLIDATION,10.23,0.12,2.0,606,Yes,0
9711,32.0,male,High School,29634.0,8,RENT,3500.0,MEDICAL,12.99,0.12,5.0,645,No,0
9712,37.0,male,High School,78737.0,9,RENT,9000.0,EDUCATION,9.88,0.11,14.0,580,No,0
9713,25.0,female,Associate,33212.0,2,OWN,7300.0,MEDICAL,11.37,0.22,4.0,620,Yes,0
9714,27.0,female,Bachelor,44178.0,5,MORTGAGE,14000.0,PERSONAL,13.67,0.32,7.0,587,No,0
9715,23.0,female,Bachelor,31140.0,1,RENT,4000.0,VENTURE,12.34,0.13,4.0,638,No,0
9716,36.0,female,Associate,176109.0,9,MORTGAGE,10000.0,DEBTCONSOLIDATION,13.69,0.06,15.0,666,No,0
9717,25.0,female,Bachelor,35432.0,3,MORTGAGE,3000.0,EDUCATION,11.39,0.08,3.0,626,Yes,0
9718,29.0,male,High School,126959.0,9,MORTGAGE,15000.0,HOMEIMPROVEMENT,13.77,0.12,5.0,679,Yes,0
9719,28.0,male,Bachelor,68934.0,8,RENT,6000.0,VENTURE,7.75,0.09,6.0,613,Yes,0
9720,22.0,male,Associate,40950.0,0,RENT,10000.0,MEDICAL,11.78,0.24,4.0,674,Yes,0
9721,23.0,male,Associate,73145.0,0,MORTGAGE,15000.0,MEDICAL,7.99,0.21,4.0,606,Yes,0
9722,21.0,female,Associate,24632.0,0,RENT,4430.0,MEDICAL,8.84,0.18,4.0,554,Yes,0
9723,25.0,male,Associate,108892.0,0,MORTGAGE,9572.0,DEBTCONSOLIDATION,13.03,0.09,4.0,703,Yes,0
9724,30.0,female,Associate,41777.0,7,RENT,4000.0,VENTURE,11.13,0.1,9.0,649,Yes,0
9725,23.0,male,Bachelor,79013.0,0,RENT,9600.0,PERSONAL,13.68,0.12,4.0,662,No,0
9726,25.0,male,Master,83730.0,4,RENT,1025.0,DEBTCONSOLIDATION,8.41,0.01,4.0,589,Yes,0
9727,22.0,female,Associate,49065.0,0,RENT,6500.0,VENTURE,6.26,0.13,4.0,629,No,0
9728,22.0,female,Bachelor,74151.0,0,MORTGAGE,12000.0,VENTURE,13.49,0.16,3.0,622,No,0
9729,30.0,male,Associate,139033.0,5,MORTGAGE,6592.0,VENTURE,13.43,0.05,9.0,606,Yes,0
9730,27.0,male,Associate,93702.0,4,MORTGAGE,12866.0,PERSONAL,11.01,0.14,5.0,651,No,0
9731,24.0,female,Bachelor,59640.0,0,RENT,10154.0,EDUCATION,10.33,0.17,3.0,644,No,0
9732,22.0,male,High School,63449.0,0,RENT,12000.0,EDUCATION,12.03,0.19,3.0,668,Yes,0
9733,26.0,male,Bachelor,68334.0,4,MORTGAGE,13000.0,DEBTCONSOLIDATION,8.68,0.19,4.0,679,Yes,0
9734,28.0,male,Bachelor,50043.0,4,RENT,12000.0,PERSONAL,8.98,0.24,5.0,666,No,0
9735,29.0,female,Bachelor,58402.0,7,RENT,7500.0,VENTURE,11.94,0.13,8.0,625,No,0
9737,28.0,female,Master,60910.0,6,RENT,8000.0,VENTURE,7.14,0.13,7.0,609,Yes,0
9738,23.0,female,High School,74988.0,0,RENT,8400.0,MEDICAL,13.94,0.11,4.0,658,No,0
9739,29.0,female,Associate,48812.0,8,MORTGAGE,3213.0,VENTURE,9.26,0.07,7.0,586,Yes,0
9740,30.0,female,Associate,51285.0,5,RENT,5000.0,MEDICAL,11.01,0.1,7.0,629,No,0
9741,38.0,male,Bachelor,138880.0,13,MORTGAGE,8000.0,VENTURE,12.87,0.06,8.0,717,No,0
9742,33.0,male,Associate,93356.0,9,RENT,17507.0,MEDICAL,11.52,0.19,11.0,664,Yes,0
9743,25.0,male,High School,70989.0,0,RENT,7000.0,VENTURE,7.57,0.1,5.0,618,Yes,0
9744,24.0,male,Bachelor,128246.0,3,MORTGAGE,15000.0,DEBTCONSOLIDATION,7.49,0.12,3.0,710,No,0
9746,25.0,male,Bachelor,61345.0,0,RENT,5000.0,EDUCATION,11.36,0.08,3.0,607,Yes,0
9747,33.0,male,Bachelor,207697.0,9,RENT,15931.0,DEBTCONSOLIDATION,9.68,0.08,8.0,609,Yes,0
9748,27.0,female,Master,116176.0,4,MORTGAGE,20000.0,VENTURE,16.46,0.17,5.0,689,Yes,0
9749,28.0,male,Associate,99941.0,6,MORTGAGE,18233.0,DEBTCONSOLIDATION,9.45,0.18,6.0,607,Yes,0
9750,29.0,female,Doctorate,51131.0,5,RENT,10000.0,EDUCATION,10.83,0.2,7.0,709,No,0
9751,25.0,female,High School,58539.0,3,RENT,3000.0,EDUCATION,13.83,0.05,4.0,688,Yes,0
9752,23.0,female,High School,51306.0,0,MORTGAGE,14791.0,EDUCATION,13.07,0.29,4.0,551,Yes,0
9753,22.0,female,Bachelor,64497.0,0,RENT,5004.0,PERSONAL,5.7,0.08,3.0,673,Yes,0
9754,25.0,female,Bachelor,115686.0,3,MORTGAGE,4137.0,EDUCATION,10.65,0.04,4.0,590,Yes,0
9755,30.0,female,Bachelor,59713.0,7,MORTGAGE,8500.0,MEDICAL,12.79,0.14,10.0,682,Yes,0
9756,36.0,female,High School,101793.0,14,RENT,6000.0,VENTURE,12.54,0.06,13.0,641,Yes,0
9757,27.0,female,Associate,89468.0,5,RENT,12000.0,VENTURE,14.08,0.13,7.0,609,Yes,0
9758,26.0,female,Associate,38951.0,2,RENT,2138.0,PERSONAL,9.84,0.05,5.0,639,No,0
9759,29.0,male,Bachelor,109087.0,9,MORTGAGE,12000.0,EDUCATION,8.23,0.11,9.0,562,Yes,0
9760,31.0,female,Master,77821.0,7,MORTGAGE,6474.0,MEDICAL,7.55,0.08,7.0,598,Yes,0
9761,28.0,female,Bachelor,94763.0,5,MORTGAGE,6183.0,VENTURE,7.51,0.07,7.0,599,Yes,0
9762,37.0,male,Doctorate,70660.0,18,RENT,7500.0,DEBTCONSOLIDATION,12.73,0.11,15.0,691,Yes,0
9763,28.0,female,Associate,275769.0,4,MORTGAGE,35000.0,HOMEIMPROVEMENT,14.28,0.13,6.0,530,Yes,0
9764,29.0,male,High School,109131.0,5,RENT,7144.0,PERSONAL,6.5,0.07,6.0,641,Yes,0
9765,35.0,male,Associate,198375.0,10,MORTGAGE,7729.0,DEBTCONSOLIDATION,10.8,0.04,12.0,712,No,0
9766,38.0,male,Associate,104949.0,13,RENT,17791.0,MEDICAL,7.47,0.17,10.0,641,No,0
9767,25.0,female,Bachelor,61232.0,0,MORTGAGE,8000.0,DEBTCONSOLIDATION,7.49,0.13,4.0,608,Yes,0
9768,30.0,male,High School,109071.0,5,MORTGAGE,18000.0,PERSONAL,10.74,0.17,7.0,663,No,0
9769,32.0,male,Associate,58658.0,10,OWN,12082.0,MEDICAL,8.49,0.21,11.0,609,Yes,0
9770,27.0,female,Bachelor,26875.0,0,RENT,6000.0,VENTURE,6.53,0.22,6.0,627,No,0
9771,24.0,female,High School,105683.0,2,MORTGAGE,10000.0,EDUCATION,7.19,0.09,4.0,636,No,0
9772,43.0,female,High School,57102.0,19,MORTGAGE,7500.0,EDUCATION,6.94,0.13,12.0,656,No,0
9773,29.0,male,Associate,101457.0,10,MORTGAGE,10966.0,EDUCATION,9.98,0.11,9.0,636,No,0
9774,29.0,female,Bachelor,168751.0,9,MORTGAGE,25000.0,HOMEIMPROVEMENT,10.33,0.15,6.0,612,Yes,0
9775,23.0,male,Bachelor,120907.0,0,MORTGAGE,10000.0,EDUCATION,12.83,0.08,4.0,666,Yes,0
9776,34.0,female,Master,82492.0,11,MORTGAGE,2500.0,EDUCATION,9.92,0.03,10.0,642,Yes,0
9777,25.0,male,Bachelor,70092.0,1,MORTGAGE,4000.0,EDUCATION,9.05,0.06,5.0,689,Yes,0
9778,25.0,male,Bachelor,54269.0,5,MORTGAGE,19343.0,VENTURE,9.86,0.36,5.0,609,Yes,0
9779,28.0,male,Master,55154.0,5,RENT,10458.0,VENTURE,15.4,0.19,9.0,653,Yes,0
9780,31.0,male,Bachelor,29492.0,7,RENT,2500.0,MEDICAL,9.59,0.08,7.0,551,Yes,0
9781,27.0,male,Associate,70647.0,1,RENT,1472.0,DEBTCONSOLIDATION,12.21,0.02,9.0,636,Yes,0
9782,25.0,male,Bachelor,47051.0,5,RENT,2110.0,VENTURE,10.41,0.04,3.0,663,No,0
9783,26.0,male,High School,92236.0,0,MORTGAGE,10000.0,DEBTCONSOLIDATION,10.78,0.11,3.0,598,Yes,0
9784,37.0,male,Bachelor,61016.0,12,RENT,10000.0,DEBTCONSOLIDATION,7.28,0.16,14.0,651,Yes,0
9785,44.0,male,Associate,52639.0,21,RENT,7821.0,MEDICAL,11.06,0.15,13.0,613,No,0
9786,26.0,female,Associate,72758.0,3,MORTGAGE,7000.0,VENTURE,10.46,0.1,3.0,631,Yes,0
9787,24.0,female,Associate,130357.0,3,MORTGAGE,8000.0,DEBTCONSOLIDATION,11.95,0.06,4.0,603,Yes,0
9788,30.0,male,Bachelor,210862.0,8,RENT,17861.0,EDUCATION,6.36,0.08,9.0,601,No,0
9789,30.0,female,Master,57492.0,6,MORTGAGE,5448.0,MEDICAL,9.92,0.09,5.0,733,Yes,0
9790,37.0,male,High School,52483.0,12,RENT,3500.0,VENTURE,10.41,0.07,11.0,644,Yes,0
9791,30.0,male,Bachelor,85018.0,7,RENT,12000.0,MEDICAL,7.96,0.14,7.0,661,No,0
9792,35.0,female,Bachelor,60401.0,11,MORTGAGE,4000.0,EDUCATION,11.16,0.07,9.0,639,Yes,0
9793,25.0,male,Master,58660.0,3,RENT,8000.0,VENTURE,13.04,0.14,4.0,695,No,0
9794,24.0,female,Master,90943.0,0,MORTGAGE,12000.0,HOMEIMPROVEMENT,13.67,0.13,4.0,698,Yes,0
9795,33.0,male,Master,90568.0,14,RENT,3600.0,EDUCATION,15.27,0.04,9.0,603,Yes,0
9796,25.0,female,Associate,42804.0,4,RENT,6401.0,MEDICAL,11.03,0.15,3.0,638,Yes,0
9797,28.0,female,Bachelor,64595.0,5,RENT,10000.0,MEDICAL,11.55,0.15,6.0,660,No,0
9798,24.0,female,High School,102901.0,3,MORTGAGE,12000.0,MEDICAL,7.67,0.12,4.0,673,No,0
9799,28.0,male,Master,38193.0,5,RENT,4000.0,MEDICAL,10.69,0.1,8.0,659,No,0
9800,25.0,male,Master,72992.0,0,MORTGAGE,17000.0,PERSONAL,7.63,0.23,3.0,647,Yes,0
9801,27.0,female,Associate,90201.0,5,RENT,15000.0,VENTURE,11.57,0.17,5.0,531,Yes,0
9802,32.0,male,High School,90928.0,11,MORTGAGE,6000.0,MEDICAL,7.71,0.07,10.0,572,Yes,0
9803,28.0,female,Associate,63394.0,6,MORTGAGE,13600.0,EDUCATION,7.88,0.21,7.0,533,Yes,0
9804,31.0,female,Master,313322.0,11,MORTGAGE,27130.0,MEDICAL,7.52,0.09,7.0,674,Yes,0
9805,26.0,female,Associate,75172.0,4,RENT,7000.0,EDUCATION,10.2,0.09,4.0,659,Yes,0
9806,24.0,male,Bachelor,103026.0,1,MORTGAGE,24000.0,MEDICAL,10.81,0.23,3.0,594,Yes,0
9807,25.0,female,Master,89422.0,1,MORTGAGE,24170.0,VENTURE,11.38,0.27,3.0,721,Yes,0
9808,23.0,male,Associate,36953.0,1,RENT,5910.0,MEDICAL,7.84,0.16,3.0,661,No,0
9809,26.0,female,High School,54073.0,7,RENT,5000.0,EDUCATION,10.13,0.09,3.0,632,Yes,0
9810,23.0,male,Bachelor,63602.0,1,MORTGAGE,5000.0,PERSONAL,6.98,0.08,3.0,617,Yes,0
9811,28.0,female,High School,44234.0,3,MORTGAGE,6000.0,HOMEIMPROVEMENT,14.36,0.14,8.0,615,Yes,0
9812,26.0,male,Bachelor,133051.0,3,MORTGAGE,10000.0,HOMEIMPROVEMENT,10.8,0.08,4.0,562,Yes,0
9813,23.0,female,Bachelor,28210.0,1,RENT,6000.0,EDUCATION,13.97,0.21,4.0,637,Yes,0
9814,25.0,male,Bachelor,87725.0,2,RENT,10000.0,MEDICAL,12.99,0.11,4.0,654,No,0
9815,38.0,male,Master,91140.0,19,RENT,10000.0,VENTURE,9.62,0.11,17.0,656,Yes,0
9816,27.0,female,Bachelor,58777.0,3,MORTGAGE,6000.0,PERSONAL,9.0,0.1,5.0,651,No,0
9818,26.0,male,Associate,58725.0,6,RENT,2000.0,EDUCATION,11.17,0.03,4.0,631,No,0
9819,22.0,female,Bachelor,232344.0,0,MORTGAGE,20000.0,MEDICAL,7.31,0.09,4.0,646,Yes,0
9820,23.0,male,Master,27439.0,0,RENT,2500.0,MEDICAL,11.69,0.09,2.0,560,Yes,0
9821,28.0,female,Master,42888.0,7,RENT,10000.0,MEDICAL,16.65,0.23,8.0,638,Yes,0
9822,27.0,male,Master,123390.0,8,MORTGAGE,15000.0,HOMEIMPROVEMENT,12.25,0.12,5.0,677,No,0
9823,30.0,female,Associate,38217.0,4,RENT,3114.0,VENTURE,13.37,0.08,10.0,535,Yes,0
9824,28.0,male,Associate,29822.0,5,RENT,3000.0,VENTURE,8.58,0.1,6.0,602,Yes,0
9825,25.0,female,Bachelor,144867.0,3,MORTGAGE,20990.0,HOMEIMPROVEMENT,14.26,0.14,3.0,653,No,0
9826,27.0,female,Master,58547.0,2,MORTGAGE,9600.0,EDUCATION,13.61,0.16,4.0,678,No,0
9827,23.0,male,Associate,75467.0,0,MORTGAGE,2000.0,EDUCATION,15.0,0.03,3.0,667,No,0
9828,31.0,female,Associate,88600.0,6,MORTGAGE,6870.0,VENTURE,7.8,0.08,8.0,617,Yes,0
9830,25.0,male,Bachelor,38397.0,0,RENT,1424.0,EDUCATION,10.55,0.04,2.0,669,Yes,0
9831,28.0,female,High School,48620.0,5,RENT,12000.0,MEDICAL,10.96,0.25,6.0,583,No,0
9832,29.0,male,Bachelor,100795.0,10,MORTGAGE,7500.0,MEDICAL,10.67,0.07,10.0,582,No,0
9833,23.0,female,High School,49287.0,0,RENT,6000.0,MEDICAL,11.1,0.12,4.0,663,Yes,0
9835,27.0,male,High School,32216.0,5,MORTGAGE,5000.0,MEDICAL,11.79,0.16,6.0,628,Yes,0
9836,32.0,male,Associate,44250.0,11,RENT,2500.0,EDUCATION,10.27,0.06,7.0,644,Yes,0
9837,30.0,female,Bachelor,85333.0,10,MORTGAGE,10000.0,MEDICAL,9.56,0.12,8.0,644,Yes,0
9839,30.0,male,Master,89526.0,8,MORTGAGE,10000.0,HOMEIMPROVEMENT,8.92,0.11,6.0,727,No,0
9840,29.0,female,Associate,52751.0,8,RENT,4000.0,EDUCATION,11.74,0.08,8.0,698,No,0
9841,23.0,female,Bachelor,91105.0,2,RENT,5000.0,VENTURE,11.01,0.05,4.0,557,Yes,0
9842,36.0,female,High School,63430.0,16,RENT,8000.0,VENTURE,13.99,0.13,12.0,648,No,0
9843,26.0,female,Bachelor,120825.0,4,MORTGAGE,14000.0,VENTURE,10.67,0.12,7.0,634,No,0
9844,23.0,female,Associate,109063.0,1,MORTGAGE,8000.0,EDUCATION,10.36,0.07,3.0,674,No,0
9845,25.0,female,Bachelor,97175.0,2,MORTGAGE,12000.0,VENTURE,9.21,0.12,4.0,653,Yes,0
9846,23.0,female,Master,82436.0,0,RENT,13105.0,VENTURE,8.79,0.16,2.0,574,Yes,0
9847,25.0,female,Bachelor,75735.0,2,MORTGAGE,4000.0,PERSONAL,9.35,0.05,4.0,570,Yes,0
9848,32.0,male,Bachelor,61194.0,8,RENT,12000.0,DEBTCONSOLIDATION,6.06,0.2,6.0,665,Yes,0
9849,25.0,female,Bachelor,104514.0,0,MORTGAGE,12204.0,MEDICAL,7.29,0.12,2.0,571,Yes,0
9850,23.0,male,Associate,110550.0,0,MORTGAGE,12000.0,PERSONAL,8.94,0.11,3.0,668,No,0
9851,31.0,male,Bachelor,79400.0,8,MORTGAGE,7000.0,HOMEIMPROVEMENT,8.76,0.09,7.0,687,Yes,0
9852,35.0,male,High School,72859.0,15,MORTGAGE,6000.0,MEDICAL,8.11,0.08,13.0,661,Yes,0
9853,24.0,male,Bachelor,57589.0,0,MORTGAGE,6000.0,VENTURE,8.37,0.1,3.0,592,Yes,0
9854,25.0,female,High School,58821.0,2,RENT,5500.0,MEDICAL,10.56,0.09,4.0,614,Yes,0
9855,28.0,female,Associate,41741.0,7,RENT,6020.0,DEBTCONSOLIDATION,6.94,0.14,7.0,712,No,0
9856,38.0,female,High School,78199.0,16,RENT,3069.0,EDUCATION,6.95,0.04,14.0,632,Yes,0
9857,25.0,female,High School,84990.0,4,MORTGAGE,3000.0,PERSONAL,6.41,0.04,4.0,689,Yes,0
9858,30.0,male,High School,63099.0,7,MORTGAGE,12000.0,VENTURE,7.88,0.19,10.0,643,No,0
9859,25.0,female,Bachelor,34352.0,0,RENT,6420.0,VENTURE,13.36,0.19,4.0,688,No,0
9860,30.0,female,Associate,58571.0,9,RENT,10000.0,EDUCATION,12.65,0.17,9.0,671,No,0
9861,28.0,female,Doctorate,125536.0,6,MORTGAGE,10000.0,PERSONAL,14.24,0.08,9.0,683,Yes,0
9862,28.0,female,High School,102635.0,2,RENT,9000.0,VENTURE,10.76,0.09,7.0,584,Yes,0
9863,32.0,male,Bachelor,480914.0,7,MORTGAGE,18019.0,EDUCATION,7.57,0.04,7.0,676,No,0
9865,37.0,female,Doctorate,74986.0,16,RENT,3753.0,VENTURE,11.4,0.05,11.0,636,Yes,0
9866,23.0,male,Master,80130.0,4,MORTGAGE,10000.0,PERSONAL,10.62,0.12,4.0,675,No,0
9867,32.0,male,Associate,23690.0,8,OWN,2647.0,VENTURE,10.45,0.11,11.0,551,Yes,0
9868,25.0,male,High School,128279.0,3,MORTGAGE,10000.0,EDUCATION,10.24,0.08,3.0,665,Yes,0
9869,56.0,male,High School,210853.0,29,MORTGAGE,12000.0,PERSONAL,10.82,0.06,25.0,635,Yes,0
9870,27.0,female,Bachelor,48851.0,3,OWN,6400.0,EDUCATION,9.3,0.13,6.0,683,No,0
9871,41.0,male,Associate,75554.0,16,MORTGAGE,5000.0,HOMEIMPROVEMENT,8.47,0.07,13.0,718,Yes,0
9872,28.0,male,High School,35807.0,5,RENT,7125.0,MEDICAL,6.25,0.2,6.0,658,Yes,0
9873,29.0,female,Bachelor,108998.0,9,MORTGAGE,13444.0,EDUCATION,9.08,0.12,5.0,559,Yes,0
9874,28.0,male,High School,36661.0,4,RENT,8875.0,EDUCATION,7.12,0.24,7.0,635,Yes,0
9875,27.0,female,Doctorate,132761.0,2,MORTGAGE,25000.0,PERSONAL,12.56,0.19,6.0,633,Yes,0
9876,28.0,female,Master,100757.0,6,MORTGAGE,7215.0,VENTURE,12.43,0.07,7.0,652,Yes,0
9877,29.0,male,High School,54971.0,6,MORTGAGE,7500.0,MEDICAL,9.32,0.14,7.0,626,Yes,0
9878,23.0,male,Bachelor,70383.0,3,RENT,12844.0,DEBTCONSOLIDATION,12.12,0.18,4.0,628,Yes,0
9880,25.0,female,High School,115157.0,1,MORTGAGE,4000.0,EDUCATION,7.91,0.03,4.0,697,No,0
9881,30.0,male,Bachelor,46363.0,6,RENT,6000.0,DEBTCONSOLIDATION,11.01,0.13,10.0,547,Yes,0
9882,30.0,male,Bachelor,151197.0,8,RENT,5759.0,PERSONAL,7.43,0.04,10.0,687,Yes,0
9883,40.0,female,Associate,61114.0,17,RENT,7000.0,DEBTCONSOLIDATION,12.54,0.11,12.0,696,No,0
9884,23.0,female,Bachelor,42553.0,0,RENT,4000.0,DEBTCONSOLIDATION,11.26,0.09,4.0,591,Yes,0
9886,23.0,female,High School,78609.0,0,MORTGAGE,7444.0,PERSONAL,7.01,0.09,4.0,574,Yes,0
9887,22.0,female,Associate,44953.0,0,MORTGAGE,9961.0,DEBTCONSOLIDATION,6.91,0.22,3.0,649,No,0
9888,24.0,male,Bachelor,157027.0,2,MORTGAGE,20046.0,VENTURE,10.62,0.13,5.0,688,Yes,0
9889,25.0,male,High School,113522.0,6,RENT,20000.0,HOMEIMPROVEMENT,10.98,0.18,4.0,670,Yes,0
9890,28.0,male,Bachelor,155014.0,6,MORTGAGE,3954.0,EDUCATION,13.41,0.03,8.0,543,No,0
9891,25.0,female,Associate,67298.0,5,MORTGAGE,8000.0,EDUCATION,9.24,0.12,5.0,624,Yes,0
9892,30.0,female,Bachelor,58837.0,3,RENT,8000.0,PERSONAL,13.34,0.14,7.0,700,Yes,0
9893,24.0,female,Associate,31181.0,4,RENT,5000.0,EDUCATION,10.66,0.16,5.0,618,Yes,0
9894,26.0,female,Bachelor,103063.0,0,MORTGAGE,4438.0,PERSONAL,7.44,0.04,5.0,657,Yes,0
9895,30.0,male,Master,55071.0,2,MORTGAGE,15000.0,PERSONAL,11.02,0.27,6.0,657,No,0
9896,27.0,female,High School,41648.0,2,RENT,6000.0,PERSONAL,9.47,0.14,9.0,597,Yes,0
9897,23.0,male,High School,104134.0,0,RENT,6000.0,EDUCATION,10.0,0.06,4.0,588,No,0
9898,28.0,male,Master,84809.0,5,MORTGAGE,8000.0,HOMEIMPROVEMENT,12.88,0.09,8.0,664,Yes,0
9899,24.0,female,Bachelor,60951.0,1,RENT,10000.0,DEBTCONSOLIDATION,12.15,0.16,3.0,692,Yes,0
9900,30.0,female,High School,49137.0,4,RENT,7000.0,MEDICAL,12.8,0.14,5.0,535,Yes,0
9901,31.0,male,Master,58666.0,8,RENT,2000.0,HOMEIMPROVEMENT,13.74,0.03,8.0,706,Yes,0
9903,24.0,male,High School,132918.0,2,MORTGAGE,10000.0,HOMEIMPROVEMENT,8.61,0.08,2.0,594,Yes,0
9904,29.0,female,Associate,79186.0,5,MORTGAGE,2500.0,VENTURE,12.35,0.03,7.0,623,Yes,0
9905,23.0,female,Bachelor,105243.0,0,MORTGAGE,1853.0,EDUCATION,8.52,0.02,4.0,616,Yes,0
9907,23.0,female,Master,133035.0,0,MORTGAGE,2847.0,VENTURE,8.35,0.02,4.0,660,No,0
9908,30.0,female,Associate,116592.0,4,MORTGAGE,9716.0,HOMEIMPROVEMENT,5.83,0.08,5.0,584,No,0
9909,33.0,male,Bachelor,66782.0,8,MORTGAGE,1500.0,EDUCATION,10.56,0.02,11.0,622,Yes,0
9910,29.0,male,Bachelor,168839.0,7,MORTGAGE,10000.0,HOMEIMPROVEMENT,12.13,0.06,7.0,615,Yes,0
9911,26.0,male,High School,73664.0,3,RENT,2560.0,MEDICAL,6.94,0.03,4.0,601,Yes,0
9912,36.0,female,Master,91041.0,12,RENT,10000.0,HOMEIMPROVEMENT,7.03,0.11,13.0,681,No,0
9913,27.0,male,Master,162963.0,3,MORTGAGE,10000.0,VENTURE,15.29,0.06,4.0,614,Yes,0
9914,25.0,male,Associate,43322.0,1,RENT,10443.0,MEDICAL,9.44,0.24,3.0,660,No,0
9915,24.0,female,Master,30827.0,1,RENT,4767.0,PERSONAL,13.23,0.15,3.0,622,No,0
9916,22.0,male,Bachelor,46548.0,4,RENT,10000.0,PERSONAL,13.49,0.21,2.0,548,Yes,0
